Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
3.0 out of 5 stars,Ranjan Tiwari,https://www.amazon.in/gp/customer-reviews/RZHJVWT8C6HDZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good choice per price,"One issue I hv observed is connection issue. There is no reset button in charger. Case is so big and heavy.

Rest other things are good. It won’t disappoint you if u have set your expectations as per the price.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 26 November 2022,"

Positive: Good, Won't disappoint

Negative: Connection issue, No reset button, Big and heavy"
4.0 out of 5 stars,Nandan thakur,https://www.amazon.in/gp/customer-reviews/R22O14FGJ9K1V5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, NYC,NYC,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 19 November 2022," Ballet was a great performance

Positive: Great"
3.0 out of 5 stars,Charmi Patel,https://www.amazon.in/gp/customer-reviews/R33M2I0KR400BW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's just 4 months nd this airoods not working,"Play Video
 4months for buying this product nd it is not working now",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 23 December 2022,"

Negative: Not working"
4.0 out of 5 stars,Aman,https://www.amazon.in/gp/customer-reviews/RMO2BFYMCA5I3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best in segment.,"This new Boat airdopes 141 are cool
in segment. There sound quality are best just becoz its have 8mm driver and a deep bass.
Their ENC work nice but,in a calling outside like noise traffic the voice are not transfer clearly. Calling are good inside.the battery backup are good, I think it is a little bit big becoz of their large battery.its fit in ear I liked it and lite weight.they have fast charging type C cable.","https://m.media-amazon.com/images/I/61K1+hPf4IL.88.jpg  
https://m.media-amazon.com/images/I/61YHZbhgwkL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 26 September 2022,"

Positive: cool, best, nice, good, fit, lite, fast.
Negative: big, not transfer clearly."
3.0 out of 5 stars,Yash,https://www.amazon.in/gp/customer-reviews/R38R7R1NMUTR9G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Better,Iiked product but one side Bluetooth is not turning off in box many time,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 December 2022,"

Positive: liked

Negative: Bluetooth, not turning off"
5.0 out of 5 stars,Raj,https://www.amazon.in/gp/customer-reviews/R1HYEFCVT6Q2HX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best product,Superb quality Product,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 February 2023,"

Positive: Superb, Quality 
Negative: None"
5.0 out of 5 stars,Too good,https://www.amazon.in/gp/customer-reviews/R2MF7J3O0G1WTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best product,"I like it.

But in call hang up sensor will not work","https://m.media-amazon.com/images/I/51MqLd6t-fL.88.jpg  
https://m.media-amazon.com/images/I/61GnsWN4U3L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 3 February 2023,"

Positive: Like

Negative: Hang up sensor"
4.0 out of 5 stars,Raja,https://www.amazon.in/gp/customer-reviews/R25253VK0UIF5O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good in this price range,It is good product in this price range. Sound is good. Bass is ok. Not a bad product at all. Battery backup is very good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 29 October 2022,"

Positive: Good, Sound, Battery 
Negative: Ok, Bad"
4.0 out of 5 stars,Sankarganesh,https://www.amazon.in/gp/customer-reviews/R3T1GL6GC3AZO2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Battery not that much standard,Other than battery quality is good. Battery not withstanding as they described time limit.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 10 November 2022,"

Positive: Good

Negative: Battery"
3.0 out of 5 stars,Harleen Kaur,https://www.amazon.in/gp/customer-reviews/R2BI67UUJYRSAG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Size was large and not good for calling just good for listening music no noise cancellation.,I like its quality but not suitable for calla noise cancellation is not avaible.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 December 2022,"

Positive: Quality
Negative: Calla, Noise Cancellation"
4.0 out of 5 stars,Raju Mehra,https://www.amazon.in/gp/customer-reviews/R2OLPTVJI4FHBE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Wonderful ??????,Awesome ??????????,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 November 2022,"

Positive: Awesome"
4.0 out of 5 stars,Rahul Raj,https://www.amazon.in/gp/customer-reviews/RG37O7TRGHVSS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good ??,"There is only one problem with this item that after putting it in the pocket, it keeps on unpairing and connecting on its own.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 28 October 2022,"

Negative: Unpairing, Connecting"
4.0 out of 5 stars,Satyabrata,https://www.amazon.in/gp/customer-reviews/R1UGPIT9HHCBYW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best earbuds under 1500,Like it so much. Good sound and battery. Highly recommend.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 6 November 2022,"

Positive: Like, Good, Highly 
Negative: None"
4.0 out of 5 stars,Sachin Nandgaonkar,https://www.amazon.in/gp/customer-reviews/RSKMZND2XNHJ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat airdopes 141 pro,Audio call quality gud and satisfactory n vdo audio music usage best bass effect as well clear sharper sound I like it most.,"https://m.media-amazon.com/images/I/51Jrx5snDnL.88.jpg  
https://m.media-amazon.com/images/I/51NCYe2skoL.88.jpg  
https://m.media-amazon.com/images/I/51YyF4lA83L.88.jpg  
https://m.media-amazon.com/images/I/51fvFn8Po8L.88.jpg  
https://m.media-amazon.com/images/I/61sj86MIcXL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 28 October 2022,"

Positive: Gud, Satisfactory, Best, Bass, Clear, Sharper, Like.
Negative: None."
4.0 out of 5 stars,Sagarika Thakur,https://www.amazon.in/gp/customer-reviews/R3R7OSKHCIE9U2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good quality,Good quality.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 18 November 2022,"

Positive: Quality"
5.0 out of 5 stars,abdullah,https://www.amazon.in/gp/customer-reviews/R38X1V89VF958O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It is amazing but,"The product is amazing you only need this and nothing else when it comes to audio
The only thing it lack is lack of noise cancellation, and multi device connect",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 30 January 2023,"

Positive: Amazing, Need
Negative: Lack, Noise Cancellation, Multi Device Connect"
4.0 out of 5 stars,LALIT GOYAL,https://www.amazon.in/gp/customer-reviews/R1FN5LMGG7FG8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good for the price,Good product for the price,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 November 2022,"

Positive: Good, Price 
Negative: None"
3.0 out of 5 stars,Mohit,https://www.amazon.in/gp/customer-reviews/R1TC9SWUYQJ676/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Terrible product,"Problem i faced -
1) Within the six days one of the earbud stopped working and it started to emit cracking sound from left earbud
3)Cause earpain even if you wear them for short period
4) They get disconnect automatically (againt your will ofc)

So i ordered for replacement i got the pair but it was used i could see the scratch all over it and case was sort of damaged (I'm badly disappointed)

Now these new pair is working fine but sometimes one of the earbud still emits some distorted sound / cracking sound .

This product is pathetic there are many better options out there
Don't buy it, it's a waste of money",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 October 2022,"

Negative: Earbud stopped working, Earpain, Disconnect automatically, Used, Scratch, Damaged, Distorted sound, Cracking sound, Pathetic, Waste of money.

Positive: None."
5.0 out of 5 stars,Kapil Singh Rathore,https://www.amazon.in/gp/customer-reviews/R2WV3IS9XEF8H3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat exp.,"Nice audio quality
Long lasting battery life",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 February 2023,"

Positive: Audio, Battery 
Negative: None"
4.0 out of 5 stars,hritik choudhary,https://www.amazon.in/gp/customer-reviews/R3J69YF99KHFUH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice product,Long lasting battery,"https://m.media-amazon.com/images/I/71GdpbafGcL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 November 2022,"

Positive: Long lasting
Negative: None"
4.0 out of 5 stars,Nitesh Kumar,https://www.amazon.in/gp/customer-reviews/RWRPTR22QE07O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice airdopes in budget,Nice airdopes in budget,"https://m.media-amazon.com/images/I/61BD9uSW5aL.88.jpg  
https://m.media-amazon.com/images/I/61jX1+I4I0L.88.jpg  
https://m.media-amazon.com/images/I/61zMw34i9eL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 November 2022,"

Positive: Nice 
Negative: None"
4.0 out of 5 stars,Vikas yadav,https://www.amazon.in/gp/customer-reviews/RTWEPRNI8W95Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Product was good but while on travelling can't audible the voice clearly.,Product was very good base and all touch controls working on good condition,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 November 2022,"

Positive: Good, Working

Negative: None"
4.0 out of 5 stars,Arshdeep Singh,https://www.amazon.in/gp/customer-reviews/R10NPW55Y529L8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Good build quality ,but case feels alot bigger than the other variants of the same company …….",Approximately after every 2-3 week I have change its bud as it begins to slip out even after cleaning …………no other issues..best airdopes ever ?,"https://m.media-amazon.com/images/I/71Jm4KStVNL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 28 October 2022,"

Positive: Best

Negative: Slipping"
4.0 out of 5 stars,Venkataramana,https://www.amazon.in/gp/customer-reviews/R2AVV4JUSX4WMW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good product,"https://m.media-amazon.com/images/I/61Rx-rwPxTL.88.jpg  
https://m.media-amazon.com/images/I/61UUm+QE3sL.88.jpg  
https://m.media-amazon.com/images/I/61UcKIxwMbL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 November 2022," but bad customer service

Positive: Good product

Negative: Bad customer service"
5.0 out of 5 stars,SHRAYANI DAS,https://www.amazon.in/gp/customer-reviews/RXKUFKP8YVTQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best ??,This is amazing ??.. thank u ??,"https://m.media-amazon.com/images/I/71UK3P8Kp0L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 7 February 2023,"

Positive: Amazing, Thank 
Negative: None"
4.0 out of 5 stars,Raghav,https://www.amazon.in/gp/customer-reviews/R35ADVCOAZBF1Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Mast,Mast hain bhai,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 November 2022,"

Positive: Mast
Negative: None"
4.0 out of 5 stars,Dev Ajwalia,https://www.amazon.in/gp/customer-reviews/R3NKZOCD9ZXIW5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best tws!! According to it's price!!,"Play Video
 It has many functions it is highly recommended...but for gaming purpose it is not recommended even if it has Beast mode.. Overall its a Good product","https://m.media-amazon.com/images/I/61iL5vUL4yL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 29 October 2022,"

Positive: Highly recommended, Good
Negative: Not recommended"
4.0 out of 5 stars,Abhay Panchal,https://www.amazon.in/gp/customer-reviews/R34HVSVSOAR4J4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice,Thanks amazing product,"https://m.media-amazon.com/images/I/71i5a0JP2XL.88.jpg  
https://m.media-amazon.com/images/I/81n0F9futiL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 November 2022,"

Positive: Amazing 
Negative: None"
4.0 out of 5 stars,Ajay Gusain,https://www.amazon.in/gp/customer-reviews/RK4IMWDEB9TDE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Cool,"i just just opened the product and it looks really good.. i connected to bluetooth bt my right bud was not working.. so i thought i got a defecated product..i was about to replace it.. but i then read the instructions provided inside the box... and it tells.. tap 5 times on the bud to reset... i did so.. and it started working.. so guys don't panic.. read instructions always if u find any problem..

will be updating again after use for few months","https://m.media-amazon.com/images/I/61rALEJ9NYL.88.jpg  
https://m.media-amazon.com/images/I/716PuPnX2LL.88.jpg  
https://m.media-amazon.com/images/I/71r5ddNVsGL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 October 2022,"

Positive: looks good
Instructions provided

Negative: Right bud not working"
4.0 out of 5 stars,Prashant Gupta,https://www.amazon.in/gp/customer-reviews/R2VQ944UUCYIAI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice Product....,"Nice Product i like it.....
Everything is good according to the price range...
Sound quality is good...noice cancellation is not good... overall is value for money product.","https://m.media-amazon.com/images/I/71CLauKIxBL.88.jpg  
https://m.media-amazon.com/images/I/71PtSFnA1DL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 26 October 2022,"

Positive: Nice, Good, Value for money
Negative: Noice cancellation"
4.0 out of 5 stars,Tushar Pareek,https://www.amazon.in/gp/customer-reviews/R3W4AHQE29C9FB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice budget buds,Not really good but what you are getting in 1600 is really good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 November 2022,"

Positive: Good
Negative: Really"
5.0 out of 5 stars,Little Das,https://www.amazon.in/gp/customer-reviews/R11H0Z1VN8LW1P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good Quality,After using this for 4 months i am feeling that this is worth and boat is really a brand on which we can trust.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 31 January 2023,"

Positive: Worth, Trust 
Negative: None"
3.0 out of 5 stars,yamini,https://www.amazon.in/gp/customer-reviews/R3ISOA2WZ66ZDR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Charge related queries,Problem for charge....,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 20 December 2022,"

Positive: None
Negative: Charge"
4.0 out of 5 stars,Raghunandan jha,https://www.amazon.in/gp/customer-reviews/RF670CVHAPZ1H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Value for money.,"Overall nice product, in such adorable range of money. I am new user so can't find any problem right now.??????",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 29 October 2022,"

Positive: Nice, Adorable, New User
Negative: None"
4.0 out of 5 stars,srinivasan,https://www.amazon.in/gp/customer-reviews/R2HISAZT9IZ0NK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 19 November 2022," service, but the food was cold

Positive: Service 
Negative: Food"
4.0 out of 5 stars,Sanjay Rathod,https://www.amazon.in/gp/customer-reviews/R2UC8JNRR959N9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Awesome Sound,"Play Video
 Wonderfull design??????
Awesome sound??????
Best sound colitis ??????
Noise is a parfact ??????
??????????","https://m.media-amazon.com/images/I/51XK9b1A0yL.88.jpg  
https://m.media-amazon.com/images/I/61+3OlbNhDL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/5b48f318-c442-4d8d-a833-810825e7d7f7._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 10 November 2022,"

Positive: Wonderfull design, Awesome sound, Best sound colitis
Negative: Noise"
5.0 out of 5 stars,Shraddha paul,https://www.amazon.in/gp/customer-reviews/R3BP2WZPFPTDXE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Airdrop 141 is awesome real vibes of music ??,Love this product ??,"https://m.media-amazon.com/images/I/71wvXjtqN3L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 10 February 2023,"

Positive: Love
Negative: None"
5.0 out of 5 stars,Great Book,https://www.amazon.in/gp/customer-reviews/R1A2NQ33L9T6OT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best Product,Good Sound Quality and fast changing,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 8 February 2023,"

Positive: Sound Quality, Fast 
Negative: None"
4.0 out of 5 stars,Vishal sahani,https://www.amazon.in/gp/customer-reviews/R1DEKMBE83LNAC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice product,Bahut achhi quality hai thank u Amazon& boat,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 13 November 2022,"

Positive: Quality, Thank, Amazon, Boat
Negative: None"
3.0 out of 5 stars,Dhiren Upadhyay,https://www.amazon.in/gp/customer-reviews/R2ZBKS4HSMYXG3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best sound quality and voice quality a,"Bass quality achhi h
ornoise cancellation bhi thik h","https://m.media-amazon.com/images/I/81QiDiut7bL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 13 December 2022,"

Positive: Bass, Noise Cancellation
Negative: None"
3.0 out of 5 stars,Harpal Singh,https://www.amazon.in/gp/customer-reviews/R2IZGLEPP0NXXU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,"Product is good but only one this not good that not able to talk during calls... Voice breaks.... You should use your one ear piece as a mic by holding near to your mouth, then voice problem during call is ok.... Only this problem I am facing, otherwise it is goog...",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 November 2022,"

Positive: Good, Ok

Negative: Voice breaks, Problem"
4.0 out of 5 stars,Dr. Swetambara Rajesh Bandre,https://www.amazon.in/gp/customer-reviews/R6DVSJ7FS21KE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Great but some limitations.,Amazing and good sound quality. Sadly if you have a slightly old phone you cannot enjoy the effect of these. It gives different sound quality depending on phone. Charges quickly but discharges quickly as well. If you use earphones all the time and hate charging every 6 hrs I recommend boat Rockerz 255 pro + they are amazing.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 11 October 2022,"

Positive: Amazing, Good, Quickly
Negative: Sadly, Old, Discharges, Hate"
4.0 out of 5 stars,Arpan Chakraborty,https://www.amazon.in/gp/customer-reviews/R13MZXX2IR6OH2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good at its price point,Sound quality is clear. But sound is low.sometimes Bluetooth connection does not works,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 4 November 2022,"

Positive: Clear
Negative: Low, Bluetooth"
4.0 out of 5 stars,Tarun kharwal,https://www.amazon.in/gp/customer-reviews/R1PFRUJJR8I9C0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not bad,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 November 2022," service, but the food was cold

Positive: Service 
Negative: Food"
5.0 out of 5 stars,Megha agrawal,https://www.amazon.in/gp/customer-reviews/R3S1S3035QX41H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Very nice and smooth my husband like this,IT is very nice product with best sound quality,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 5 February 2023,"

Positive: Nice, Best 
Negative: None"
4.0 out of 5 stars,Manoj Kumar,https://www.amazon.in/gp/customer-reviews/R3UWPK8QFCH77K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Awesome quality,Awesome quality i like this,"https://m.media-amazon.com/images/I/71ofrHJ6t1L.88.jpg  
https://m.media-amazon.com/images/I/71tHmaPgjAL.88.jpg  
https://m.media-amazon.com/images/I/81yUsI26z8L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/c203c990-6513-417b-ad74-c9109e9d0332._CR0,39.0,254,254_SX48_.jpg",Reviewed in India ???? on 16 November 2022," product

Positive: Awesome, Quality 
Negative: None"
3.0 out of 5 stars,Dhananjoy Gorai,https://www.amazon.in/gp/customer-reviews/R34H4R5HVQI6VO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Ok,"Sound good but bulid quality little poor.
Not bad",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/271eb6e1-8e89-43c7-bf3c-69ed77ddd7a9._CR0,79.0,843,843_SX48_.jpg",Reviewed in India ???? on 16 December 2022,",

Positive: Sound good
Negative: Poor build quality"
5.0 out of 5 stars,Sukhwinder,https://www.amazon.in/gp/customer-reviews/R2L5HTJ9ULNY7P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Quality,Everything is unbelievable. Best Airdopes forever.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 February 2023,"

Positive: Best, Unbelievable
Negative: None"
4.0 out of 5 stars,Kheem,https://www.amazon.in/gp/customer-reviews/R2H21W0HXCWO6V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice product good battery back up,,"https://m.media-amazon.com/images/I/611E9OjGoEL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 November 2022,"

Positive: None
Negative: None"
4.0 out of 5 stars,Aravind Dude,https://www.amazon.in/gp/customer-reviews/R3PRGQMPRFYLRX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, WORTH OF MONEY ?? !!!,"Nice product for students.To see tutorials and movies...
Pros :
1. Best Sound quality.
2.Bass quality is not up to the mark.
3.Smooth Touch Controls.
Cons :
1.Built Quality is not good.
2.Average Noise cancellation.","https://m.media-amazon.com/images/I/81k3JalZzmL.88.jpg  
https://m.media-amazon.com/images/I/81mdqGSllOL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 October 2022,"

Positive: Best Sound quality, Smooth Touch Controls
Negative: Built Quality, Average Noise cancellation"
5.0 out of 5 stars,Akshat Pandey,https://www.amazon.in/gp/customer-reviews/R2843QZ1403TLO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Very easy to use, great quality and wonderful battery & charging","Writing this review 1.5 months after buying. This is a great purchase at this price. The best advantage for me is the battery. It charges very rapidly, and lasts at least 4 hours straight. It also pairs with your device easily. The touch sensors are great. Sound and base quality is nice keeping in mind the price of product. The case is also very handy and light, it fits in long pockets easily. The earplugs also fit in your ears properly and their is no chance they will fall off easily.

However, some people might be disappointed(It wasn't an issue for me though) with the lack of proper noise cancellation during calls, and the quality of voice calls itself. I would say go for a more expensive Airpod. The range is also not that great. Without any obstruction(walls, etc), the range is 7-8 metres and with a single obstruction, the range reduces to 4-5 metres.

Otherwise I am very satisfied with this product and would like to recommend it especially if your budget is under Rs. 1500(I bought it during sale @899).","https://m.media-amazon.com/images/I/61J3CViOohL.88.jpg  
https://m.media-amazon.com/images/I/61Sq+6-Ot7L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 November 2022,"

Positive: Great purchase, Battery, Pairs easily, Touch sensors, Sound and base quality, Case, Earplugs, Recommend

Negative: Noise cancellation, Voice calls, Range"
